local timestamp;server timestamp;city;temp;wind_speed;wind_dir
2023-11-07 16:15:20;2023-11-07 16:15:20;Athenry;9.89;4.46;238
2023-11-07 16:15:20;2023-11-07 16:15:20;Naas;10.35;5.14;260
2023-11-07 16:15:20;2023-11-07 16:15:20;Cavan;9.45;3.61;251
2023-11-07 16:15:20;2023-11-07 16:15:20;Dungarvan;11.51;5.22;245
2023-11-07 16:15:20;2023-11-07 16:15:20;Wicklow;7.73;4.32;258
2023-11-07 16:15:20;2023-11-07 16:15:20;Trim;10.51;4.76;248
2023-11-07 16:15:20;2023-11-07 16:15:20;Wexford;12.19;4.47;274
2023-11-07 16:15:20;2023-11-07 16:15:20;Mullingar;10.38;4.39;248
2023-11-07 16:15:20;2023-11-07 16:15:20;Birr;10.41;3.85;244
2023-11-07 16:15:20;2023-11-07 16:15:20;Westport;13.77;4.63;240
2023-11-07 16:15:20;2023-11-07 16:15:20;Monaghan;10.77;4.84;252
2023-11-07 16:15:20;2023-11-07 16:15:20;Ballyshannon;9.92;4.96;264
2023-11-07 16:15:20;2023-11-07 16:15:20;Mountmellick;10.4;1.34;263
2023-11-07 16:15:20;2023-11-07 16:15:20;Skibbereen;11.73;6.32;231
2023-11-07 16:15:20;2023-11-07 16:15:20;Boyle;19.22;0;0
2023-11-07 16:15:20;2023-11-07 16:15:20;Kilrush;9.86;5.39;222
2023-11-07 16:15:20;2023-11-07 16:15:20;Thurles;9.57;4.22;247
2023-11-07 16:15:20;2023-11-07 16:15:20;Shannon;10;3.09;180
2023-11-07 16:15:20;2023-11-07 16:15:20;Kilkenny;11.05;4.92;292
2023-11-07 16:15:20;2023-11-07 16:15:20;Clones;9.27;4.17;253
2023-11-07 16:15:20;2023-11-07 16:15:20;Enniscorthy;12.01;4.12;249
2023-11-07 16:15:20;2023-11-07 16:15:20;Carrickmacross;10.93;4.97;258
2023-11-07 16:15:20;2023-11-07 16:15:20;Cashel;10.35;4.16;248
2023-11-07 16:15:20;2023-11-07 16:15:20;Buncrana;10.87;4.01;259
2023-11-07 16:15:20;2023-11-07 16:15:20;Tralee;11.14;3.6;210
2023-11-07 16:15:20;2023-11-07 16:15:20;Killarney;11.03;3.6;210
2023-11-07 16:15:20;2023-11-07 16:15:20;Mallow;9.72;3.28;232
2023-11-07 16:15:20;2023-11-07 16:15:20;Kinsale;9.65;3.09;230
2023-11-07 16:15:20;2023-11-07 16:15:20;Ennis;9.96;3.09;180
2023-11-07 16:15:20;2023-11-07 16:15:20;Ballybay;10.66;4.83;255
2023-11-07 16:15:20;2023-11-07 16:15:20;Fermoy;9.69;3.53;239
2023-11-07 16:15:20;2023-11-07 16:15:20;Lismore;15.39;0.67;35
2023-11-07 16:15:20;2023-11-07 16:15:20;Kilkee;9.94;7.08;223
2023-11-07 16:15:20;2023-11-07 16:15:20;Letterkenny;10.94;3.62;262
2023-11-07 16:15:20;2023-11-07 16:15:20;Longford;9.65;4.06;249
2023-11-07 16:15:20;2023-11-07 16:15:20;Carlow;10.79;4.61;249
2023-11-07 16:15:20;2023-11-07 16:15:20;Castleblayney;10.45;4.98;256
2023-11-07 16:15:20;2023-11-07 16:15:20;Bundoran;9.95;5.33;263
2023-11-07 16:15:20;2023-11-07 16:15:20;Tullamore;10.51;3.91;251
